PAD,Europe/Berlin
ERD,Europe/Zaporozhye
BAA,Asia/Vladivostok
WSX,America/Los_Angeles
BJI,America/Chicago
KOX,Asia/Jayapura
PLH,Europe/London
JAF,Asia/Colombo
FFM,America/Chicago
XRE,Africa/Casablanca
KTW,Europe/Warsaw
YEK,America/Rankin_Inlet
ITK,Asia/Vladivostok
CQT,America/Cayman
ISK,Asia/Kolkata
BNX,Europe/Sarajevo
OBE,America/New_York
ALE,America/Indiana/Indianapolis
SFF,America/Los_Angeles
GEG,America/Los_Angeles
SKA,America/Los_Angeles
CYX,Asia/Magadan
ZSJ,America/Winnipeg
IZM,Europe/Istanbul
ADB,Europe/Istanbul
IGL,Europe/Istanbul
DIS,Africa/Brazzaville
PAH,America/Chicago
YAT,America/Toronto
TUA,America/Guayaquil
XYE,Asia/Rangoon
URC,Asia/Urumqi
MKC,America/Chicago
MCI,America/Chicago
BXS,America/Los_Angeles
PRC,America/Phoenix
ENY,Asia/Chongqing
MLT,America/New_York
XGN,Africa/Luanda
JAQ,Asia/Vladivostok
SZW,Europe/Berlin
JIW,Asia/Karachi
DSM,America/Chicago
KBU,Asia/Makassar
MEI,America/Chicago
AKP,America/Anchorage
YGK,America/Toronto
XEG,America/Toronto
MHT,America/New_York
OZA,America/Chicago
HKK,Pacific/Auckland
NMA,Asia/Tashkent
MIM,Australia/Sydney
SJI,Asia/Manila
LGO,Europe/Berlin
CWT,Australia/Sydney
BRM,America/Caracas
PTK,America/Detroit
NEF,Asia/Yekaterinburg
SIR,Europe/Zurich
NBB,America/Cayman
MUX,Asia/Karachi
SAH,Asia/Aden
EIE,Asia/Krasnoyarsk
DHM,Asia/Kolkata
IPH,Asia/Kuala_Lumpur
CAW,America/Sao_Paulo
LFW,Africa/Lome
WAW,Europe/Warsaw
JDO,America/Fortaleza
OBN,Europe/London
LTA,Africa/Johannesburg
MEB,Australia/Melbourne
AVV,Australia/Melbourne
MEL,Australia/Melbourne
MBW,Australia/Melbourne
KMS,Africa/Accra
KGG,Africa/Dakar
TRV,Asia/Kolkata
TRC,America/Monterrey
XIC,Asia/Chongqing
CAX,Europe/London
CXX,Europe/London
MRV,Europe/Moscow
LBF,America/Chicago
ACV,America/Los_Angeles
DNH,Asia/Urumqi
PGV,America/New_York
CPD,Australia/Adelaide
KGI,Australia/Perth
RHP,Asia/Kathmandu
VRB,America/New_York
LXR,Africa/Cairo
GTO,Asia/Makassar
WEI,Australia/Brisbane
YYU,America/Toronto
BSF,Pacific/Honolulu
SNE,Atlantic/Cape_Verde
SIJ,Atlantic/Reykjavik
MSZ,Africa/Luanda
SCO,Asia/Qyzylorda
SAA,America/Denver
PSY,Atlantic/Stanley
YZV,America/Montreal
EBM,Africa/Tunis
MYL,America/Boise
SZK,Africa/Johannesburg
ING,America/Argentina/Rio_Gallegos
ONX,America/Panama
MGQ,Africa/Mogadishu
YIN,Asia/Kashgar
PFJ,Atlantic/Reykjavik
YWP,America/Toronto
CSH,Europe/Moscow
LPG,America/Argentina/Buenos_Aires
INA,Europe/Moscow
YSU,America/Halifax
KKA,America/Anchorage
MTJ,America/Denver
ALB,America/New_York
BVE,Europe/Paris
SKE,Europe/Oslo
CSI,Australia/Sydney
ZBF,America/Moncton
JJU,America/Godthab
PUR,America/La_Paz
PCI,Europe/Madrid
SHP,Asia/Shanghai
GRV,Europe/Moscow
KTI,Asia/Phnom_Penh
HSG,Asia/Tokyo
RNP,Pacific/Wallis
MXT,Indian/Antananarivo
AIU,Pacific/Rarotonga
SAK,Atlantic/Reykjavik
IKO,America/Nome
KIB,America/Anchorage
BHK,Asia/Samarkand
ARR,America/Argentina/Catamarca
CES,Australia/Sydney
PZY,Europe/Bratislava
WLB,America/Anchorage
RIY,Asia/Aden
JAN,America/Chicago
ELC,Australia/Darwin
TYE,America/Anchorage
LCC,Europe/Rome
MNU,Asia/Rangoon
JGR,America/Godthab
SUR,America/Toronto
GSM,Asia/Tehran
GOH,America/Godthab
CCJ,Asia/Kolkata
TCT,America/Anchorage
KEQ,Asia/Jayapura
YYG,America/Halifax
GNR,America/Argentina/Salta
EBO,Pacific/Wallis
DLA,Africa/Douala
XVH,Europe/Jersey
HHR,America/Los_Angeles
KCK,Asia/Irkutsk
SCZ,Pacific/Guadalcanal
GLD,America/Denver
LWC,America/Chicago
HGR,America/New_York
SMN,America/Boise
LCD,Africa/Johannesburg
LAO,Asia/Manila
IEG,Europe/Warsaw
BBH,Europe/Berlin
BPC,Africa/Douala
PIP,America/Anchorage
UGB,America/Anchorage
XYA,Pacific/Guadalcanal
OCA,America/Indiana/Indianapolis
CYO,America/Havana
TEQ,Europe/Istanbul
BGC,Europe/Lisbon
UYL,Africa/Khartoum
OYL,Africa/Nairobi
LEL,Australia/Darwin
PKG,Asia/Kuala_Lumpur
NEV,America/St_Kitts
YXH,America/Edmonton
LIH,Pacific/Honolulu
HPV,Pacific/Honolulu
WNS,Asia/Karachi
CMG,America/Campo_Grande
PMD,America/Los_Angeles
YWM,America/St_Johns
SLP,America/Mexico_City
ANF,America/Santiago
KAZ,Asia/Jayapura
MYQ,Asia/Kolkata
UTU,America/Panama
MUB,Africa/Gaborone
NUQ,America/Los_Angeles
ACD,America/Bogota
YCN,America/Toronto
NBU,America/Matamoros
MDS,America/Grand_Turk
WDG,America/Chicago
END,America/Chicago
YYD,America/Vancouver
KHG,Asia/Kashgar
UDI,America/Sao_Paulo
MPD,Asia/Karachi
ABF,Pacific/Tarawa
SAL,America/El_Salvador
MOC,America/Sao_Paulo
MDO,America/Anchorage
HBH,America/Anchorage
RIK,America/Costa_Rica
YHS,America/Vancouver
YMG,America/Toronto
CRV,Europe/Rome
YXD,America/Edmonton
YED,America/Edmonton
YEG,America/Edmonton
ROI,Asia/Bangkok
DUB,Europe/Dublin
KWL,Asia/Chongqing
QSC,America/Porto_Velho
QBC,America/Vancouver
BMO,Asia/Rangoon
CEZ,America/Denver
TLO,Asia/Vladivostok
YMA,America/Whitehorse
WTK,America/Nome
GYA,America/Porto_Velho
JIJ,Africa/Addis_Ababa
SXT,Asia/Kuala_Lumpur
DUF,America/New_York
FXO,Africa/Maputo
SNA,America/Los_Angeles
GLV,America/Nome
GUP,America/Denver
OER,Europe/Stockholm
SHX,America/Anchorage
ELA,America/Chicago
YRG,America/Goose_Bay
BQL,Australia/Brisbane
KZN,Europe/Moscow
LVD,America/Anchorage
RDC,America/Belem
ULG,Asia/Hovd
BBU,Europe/Bucharest
OTP,Europe/Bucharest
NLA,Africa/Lusaka
YVT,America/Regina
TCB,America/Nassau
BLF,America/New_York
BOV,Asia/Vladivostok
YSK,America/Iqaluit
JHB,Asia/Kuala_Lumpur
ELM,America/New_York
OXF,Europe/London
OXQ,Europe/London
PEQ,America/Chicago
ATX,Asia/Qyzylorda
ZKE,America/Toronto
VRL,Europe/Lisbon
TMM,Indian/Antananarivo
HAH,Indian/Comoro
YVA,Indian/Comoro
YNO,America/Winnipeg
BIN,Asia/Kabul
LRH,Europe/Paris
NJC,Asia/Yekaterinburg
MOR,America/Chicago
DRG,America/Nome
YAJ,America/Vancouver
CSK,Africa/Dakar
BHM,America/Chicago
GME,Europe/Minsk
MWQ,Asia/Rangoon
KMY,America/Anchorage
TAT,Europe/Bratislava
BLH,America/Los_Angeles
RTG,Asia/Makassar
RIB,America/La_Paz
OKT,Asia/Yekaterinburg
FTW,America/Chicago
YFS,America/Yellowknife
ZXB,Europe/Oslo
MID,America/Merida
BCT,America/New_York
KHS,Asia/Muscat
KRH,Europe/London
UAB,Europe/Istanbul
ADA,Europe/Istanbul
TLM,Africa/Algiers
KWE,Asia/Chongqing
ARM,Australia/Sydney
MZG,Asia/Taipei
TJU,Asia/Dushanbe
SHY,Africa/Dar_es_Salaam
QCY,Europe/London
CFD,America/Chicago
EAL,Pacific/Wallis
SJW,Asia/Shanghai
NNR,Europe/Dublin
PWT,America/Los_Angeles
GBZ,Pacific/Auckland
TMG,Asia/Kuching
LUQ,America/Argentina/San_Luis
ICI,Pacific/Fiji
OPU,Asia/Vladivostok
LZC,America/Mexico_City
MOF,Asia/Makassar
GAD,America/Chicago
XMN,Asia/Shanghai
IQT,America/Lima
TAL,America/Anchorage
NBE,Africa/Tunis
IDR,Asia/Kolkata
IMK,Asia/Kathmandu
WSD,America/Denver
HKY,America/New_York
CYI,Asia/Taipei
CWB,America/Sao_Paulo
BFH,America/Sao_Paulo
CGC,Asia/Vladivostok
LWK,Europe/London
SDZ,Europe/London
LSI,Europe/London
DHR,Europe/Amsterdam
LUZ,Europe/Warsaw
CMA,Australia/Brisbane
TCE,Europe/Bucharest
SEF,America/Indiana/Indianapolis
YRS,America/Winnipeg
ALS,America/Denver
SYH,Asia/Katmandu
EIA,Asia/Vladivostok
ILG,America/New_York
ZWI,America/New_York
SCK,America/Los_Angeles
SMF,America/Los_Angeles
SAC,America/Los_Angeles
MHR,America/Los_Angeles
MCC,America/Los_Angeles
NOW,America/Los_Angeles
CLM,America/Los_Angeles
KAW,Asia/Rangoon
CRI,America/Nassau
WAT,Europe/Dublin
TMY,Asia/Jayapura
WMT,Asia/Chongqing
ZYI,Asia/Chongqing
EBA,Europe/Rome
ZIH,America/Mexico_City
CBL,America/Caracas
IXW,Asia/Kolkata
DIG,Asia/Chongqing
OKN,Africa/Libreville
HWN,Africa/Harare
MCO,America/New_York
SFB,America/New_York
ORL,America/New_York
RML,Asia/Colombo
CMB,Asia/Colombo
OUZ,Africa/Nouakchott
NNB,Pacific/Guadalcanal
IFN,Asia/Tehran
GRZ,Europe/Vienna
GGZ,Europe/Vienna
YGQ,America/Toronto
IAN,America/Anchorage
AXP,America/Nassau
FRS,America/Guatemala
HOR,Atlantic/Azores
UES,America/Chicago
JOT,America/Chicago
LAE,Pacific/Port_Moresby
SVG,Europe/Oslo
MEE,Pacific/Noumea
PAO,America/Los_Angeles
VRU,Africa/Johannesburg
EPU,Europe/Tallinn
GDL,America/Mexico_City
NTN,Australia/Brisbane
DUE,Africa/Luanda
PNV,Europe/Vilnius
OEM,America/Paramaribo
VLV,America/Caracas
SXE,Australia/Melbourne
WAD,Asia/Aden
ASD,America/Nassau
VVO,Asia/Vladivostok
AKN,America/Anchorage
KGF,Asia/Qyzylorda
SNC,America/Guayaquil
YKT,America/Vancouver
DGO,America/Monterrey
HSN,Asia/Shanghai
IXM,Asia/Kolkata
BIK,Asia/Jayapura
PRX,America/Chicago
NUB,Australia/Darwin
OPA,Atlantic/Reykjavik
BNK,Australia/Sydney
BIG,America/Anchorage
ODH,Europe/London
RAK,Africa/Casablanca
LMY,Asia/Vladivostok
ZJN,America/Winnipeg
ITH,America/New_York
BBQ,America/Antigua
DMT,America/Cuiaba
MFQ,Africa/Niamey
ZEM,America/Montreal
BGF,Africa/Bangui
NNG,Asia/Chongqing
JSU,America/Godthab
URJ,Asia/Yekaterinburg
CFB,America/Sao_Paulo
PVH,America/Porto_Velho
DIU,Asia/Kolkata
BGS,Asia/Krasnoyarsk
SVL,Europe/Helsinki
TKQ,Africa/Dar_es_Salaam
HEA,Asia/Kabul
FDY,America/New_York
RRA,Europe/Monaco
ROP,Pacific/Saipan
XSC,America/Grand_Turk
LAH,Asia/Jayapura
CTU,Asia/Shanghai
TFU,Asia/Shanghai
SFM,America/Toronto
YBO,America/Vancouver
MHH,America/Nassau
BUF,America/New_York
OKA,Asia/Tokyo
DNA,Asia/Tokyo
KNK,America/Anchorage
YHD,America/Winnipeg
LTD,Africa/Tripoli
APC,America/Los_Angeles
AEO,Africa/Nouakchott
HMO,America/Hermosillo
NUR,Australia/Adelaide
EAR,America/Chicago
TNA,Asia/Shanghai
RVY,America/Montevideo
IXA,Asia/Kolkata
ATB,Africa/Khartoum
YPW,America/Vancouver
TPS,Europe/Rome
CZA,America/Merida
AUY,Pacific/Efate
CDC,America/Denver
OTU,America/Bogota
NKM,Asia/Tokyo
NGO,Asia/Tokyo
NGY,Asia/Tokyo
RFP,Pacific/Tahiti
NRA,Australia/Sydney
YKQ,America/Montreal
VXC,Africa/Maputo
GAU,Asia/Kolkata
VAS,Europe/Istanbul
YPJ,America/Montreal
ZHY,Asia/Chongqing
YTS,America/Toronto
DUT,America/Nome
LOO,Africa/Algiers
TMH,Asia/Jayapura
TVU,Pacific/Fiji
AIZ,America/Chicago
TOP,America/Chicago
FOE,America/Chicago
MUK,Pacific/Rarotonga
DGE,Australia/Sydney
GAI,America/New_York
PDK,America/New_York
FTY,America/New_York
ATL,America/New_York
KGP,Asia/Yekaterinburg
URA,Asia/Qyzylorda
BSR,Asia/Baghdad
HGU,Pacific/Port_Moresby
CSG,America/New_York
LSF,America/New_York
UNT,Europe/London
UKX,Asia/Irkutsk
MXB,Asia/Makassar
MEG,Africa/Luanda
TIA,Europe/Tirane
YBK,America/Rankin_Inlet
LKP,America/New_York
GIC,Australia/Brisbane
KGE,Pacific/Guadalcanal
AVO,America/New_York
SLA,America/Argentina/Salta
YZX,America/Halifax
CDI,America/Sao_Paulo
SPF,America/Denver
BUC,Australia/Brisbane
BMP,Australia/Brisbane
OMC,Asia/Manila
CPA,Africa/Monrovia
CRC,America/Bogota
HHQ,Asia/Bangkok
MCT,Asia/Muscat
BBP,Europe/London
TAC,Asia/Manila
KZC,Asia/Phnom_Penh
ASM,Africa/Asmara
GKN,America/Anchorage
INC,Asia/Chongqing
DEN,America/Denver
APA,America/Denver
MVA,Atlantic/Reykjavik
PTC,America/Anchorage
SZV,Asia/Shanghai
SZD,Asia/Shanghai
SZO,Asia/Shanghai
YQK,America/Winnipeg
PMI,Europe/Madrid
PSS,America/Argentina/Cordoba
ISO,America/New_York
DUM,Asia/Jakarta
NQU,America/Bogota
UGC,Asia/Samarkand
RAR,Pacific/Rarotonga
ALZ,America/Anchorage
DVT,America/Phoenix
LUF,America/Phoenix
SCF,America/Phoenix
PHX,America/Phoenix
AZA,America/Phoenix
HTO,America/New_York
KNU,Asia/Kolkata
NLI,Asia/Vladivostok
TAG,Asia/Manila
BTZ,Europe/Istanbul
YEI,Europe/Istanbul
TMU,America/Costa_Rica
KBX,Asia/Jayapura
WJU,Asia/Seoul
SEB,Africa/Tripoli
LDH,Australia/Lord_Howe
OES,America/Argentina/Salta
UUD,Asia/Irkutsk
VII,Asia/Ho_Chi_Minh
CST,Pacific/Fiji
YGJ,Asia/Tokyo
CAP,America/Port-au-Prince
WRI,America/New_York
WOT,Asia/Taipei
FPO,America/Nassau
MIP,Asia/Jerusalem
MQS,America/St_Vincent
CDR,America/Denver
GPB,America/Sao_Paulo
ZUN,America/Chicago
NOH,America/Chicago
DPA,America/Chicago
GYY,America/Chicago
CGX,America/Chicago
MDW,America/Chicago
PWK,America/Chicago
ORD,America/Chicago
RFD,America/Chicago
LBB,America/Chicago
FGI,Pacific/Apia
APW,Pacific/Apia
OGL,America/Guyana
TBG,Pacific/Port_Moresby
NGK,Asia/Sakhalin
CDS,America/Chicago
CCK,Indian/Cocos
IND,America/Indiana/Indianapolis
TCA,Australia/Darwin
RIA,America/Sao_Paulo
AUH,Asia/Dubai
ZVJ,Asia/Dubai
AZI,Asia/Dubai
YNM,America/Montreal
BJD,Atlantic/Reykjavik
WBB,America/Anchorage
QLS,Europe/Monaco
PLQ,Europe/Vilnius
ASE,America/Denver
YWS,America/Vancouver
KDV,Pacific/Fiji
TDK,Asia/Qyzylorda
TNX,Asia/Phnom_Penh
UEE,Australia/Hobart
MWF,Pacific/Efate
QRW,Africa/Lagos
ILI,America/Anchorage
SMM,Asia/Singapore
PTB,America/New_York
SNW,Asia/Rangoon
ULX,Africa/Kigali
OTS,America/Vancouver
TYS,America/New_York
WCH,America/Santiago
PYC,America/Panama
PIK,Europe/London
GLA,Europe/London
ZGG,Europe/London
GGE,America/New_York
GZA,Asia/Gaza
SHM,Asia/Tokyo
ELF,Africa/Khartoum
CKG,Asia/Chongqing
LSM,Asia/Kuching
PYX,Asia/Bangkok
BUR,America/Los_Angeles
YHZ,America/Halifax
YAW,America/Halifax
SKU,Europe/Athens
VAG,America/Sao_Paulo
PIO,America/Lima
HAU,Europe/Oslo
PIA,America/Chicago
DAD,Asia/Ho_Chi_Minh
PNT,America/Santiago
LSS,America/Guadeloupe
AKJ,Asia/Tokyo
SVQ,Europe/Madrid
XQA,Europe/Madrid
KAC,Asia/Damascus
GRS,Europe/Rome
TRI,America/New_York
YMW,America/Montreal
UYN,Asia/Chongqing
WAG,Pacific/Auckland
JIB,Africa/Djibouti
MAV,Asia/Vladivostok
GLX,Asia/Jayapura
KEP,Asia/Kathmandu
KGL,Africa/Kigali
HUZ,Asia/Hong_Kong
CRW,America/New_York
LYT,Australia/Brisbane
MWH,America/Los_Angeles
PPT,Pacific/Tahiti
GUB,America/Santa_Isabel
UII,America/Tegucigalpa
CTN,Australia/Brisbane
OUA,Africa/Ouagadougou
ERN,America/Eirunepe
TBO,Africa/Dar_es_Salaam
VUP,America/Bogota
NGB,Asia/Shanghai
PBM,America/Paramaribo
ORG,America/Paramaribo
MRQ,Asia/Manila
LWE,Asia/Brunei
ZPQ,Europe/Monaco
KWF,America/Anchorage
KCC,America/Anchorage
ZQF,Europe/Monaco
OND,Africa/Windhoek
VKG,Asia/Ho_Chi_Minh
BHU,Asia/Kolkata
TRM,America/Los_Angeles
FWM,Europe/Lisbon
BGK,America/Regina
JSH,Europe/Athens
UGN,America/Chicago
LAY,Africa/Johannesburg
PAX,America/Port-au-Prince
DIK,America/Denver
HSC,Asia/Shanghai
PBF,America/Chicago
SVN,America/New_York
SAV,America/New_York
ARU,America/Sao_Paulo
TOA,America/Los_Angeles
GRJ,Africa/Johannesburg
PXM,America/Mexico_City
GHA,Africa/Algiers
ISJ,America/Cancun
MYY,Asia/Kuching
ICT,America/Chicago
IAB,America/Chicago
LST,Australia/Hobart
DJO,Africa/Abidjan
PVA,America/Bogota
BUO,Africa/Mogadishu
IXH,Asia/Kolkata
YHR,America/Blanc-Sablon
WWY,Australia/Sydney
UTH,Asia/Bangkok
WAC,Africa/Addis_Ababa
CYP,Asia/Manila
WLH,Pacific/Efate
HOK,Australia/Darwin
AMC,Africa/Ndjamena
RYN,Europe/Paris
LED,Europe/Moscow
FVS,Europe/Moscow
KWA,Pacific/Kwajalein
LPM,Pacific/Efate
CEB,Asia/Manila
MGD,America/La_Paz
YSE,America/Vancouver
WET,Asia/Jayapura
NVK,Europe/Oslo
JSZ,Europe/Paris
LTT,Europe/Paris
YGH,America/Yellowknife
RUS,Pacific/Guadalcanal
LAJ,America/Sao_Paulo
DHN,America/Chicago
PPB,America/Sao_Paulo
GRB,America/Chicago
PLD,America/Costa_Rica
SWX,Africa/Gaborone
TCQ,America/Lima
OBS,Europe/Paris
RMG,America/New_York
VAA,Europe/Helsinki
RRK,Asia/Kolkata
CXL,America/Los_Angeles
IWA,Europe/Moscow
TMT,America/Santarem
MKS,Africa/Addis_Ababa
ANI,America/Anchorage
ENH,Asia/Shanghai
COL,Europe/London
KNN,Africa/Conakry
IWO,Asia/Tokyo
CUR,America/Curacao
MYD,Africa/Nairobi
BDJ,Asia/Makassar
WVK,Indian/Antananarivo
CFS,Australia/Sydney
ISE,Europe/Istanbul
RPM,Australia/Darwin
ELV,America/Juneau
MEN,Europe/Paris
YAV,America/Vancouver
NTI,Asia/Jayapura
KMA,Pacific/Port_Moresby
LOS,Africa/Lagos
PEA,Australia/Adelaide
SBF,Asia/Kabul
IFP,America/Phoenix
BHH,Asia/Riyadh
MRU,Indian/Mauritius
KRV,Asia/Aden
MEU,America/Santarem
ADJ,Asia/Amman
AMM,Asia/Amman
FAO,Europe/Lisbon
STE,America/Merida
KDD,Asia/Karachi
SUU,America/Los_Angeles
POT,America/Jamaica
VBV,Pacific/Fiji
BHR,Asia/Kathmandu
ANQ,America/Indiana/Indianapolis
YSR,America/Iqaluit
TKG,Asia/Jakarta
AOI,Europe/Rome
MRK,America/Indiana/Indianapolis
ABJ,Africa/Abidjan
BJF,Europe/Oslo
PVK,Europe/Athens
BOU,Europe/Paris
AUL,Asia/Vladivostok
XMS,America/Guayaquil
KTG,Asia/Pontianak
LKN,Europe/Oslo
UKB,Asia/Tokyo
ITM,Asia/Tokyo
KIX,Asia/Tokyo
ENF,Europe/Helsinki
ZAD,Europe/Zagreb
GNT,America/Denver
SMW,Africa/El_Aaiun
POP,America/Santo_Domingo
YDF,America/St_Johns
MGM,America/Chicago
MXF,America/Chicago
OSD,Europe/Stockholm
BRX,America/Santo_Domingo
NGI,Pacific/Fiji
CDK,America/Indiana/Indianapolis
AVL,America/New_York
ATY,America/Chicago
ESS,Europe/Berlin
ESZ,Europe/Berlin
SAQ,America/Nassau
IGO,America/Bogota
LDZ,Africa/Johannesburg
SPU,Europe/Zagreb
VMU,Asia/Vladivostok
GDE,Africa/Addis_Ababa
CFU,Europe/Athens
JCB,America/Sao_Paulo
PGF,Europe/Paris
HGH,Asia/Shanghai
HHL,Asia/Shanghai
HZD,Asia/Shanghai
MGZ,Asia/Rangoon
OEL,Europe/Moscow
BWG,America/Chicago
MPI,America/Panama
BVH,America/Porto_Velho
SNY,America/Denver
KSQ,Asia/Samarkand
YST,America/Winnipeg
THZ,Africa/Niamey
LEI,Europe/Madrid
AMR,Europe/Madrid
TBP,America/Lima
YHN,America/Toronto
XED,Europe/Paris
WRE,Pacific/Auckland
LBP,Asia/Taipei
ABX,Australia/Sydney
BCL,America/Costa_Rica
CTD,America/Panama
HTR,Asia/Tokyo
NTO,Atlantic/Cape_Verde
IGT,Europe/Moscow
WHD,America/Anchorage
YQV,America/Regina
HDB,Europe/Berlin
LIW,Asia/Rangoon
JNX,Europe/Athens
TBB,Asia/Ho_Chi_Minh
TOF,Asia/Novosibirsk
APK,Pacific/Tahiti
TOB,Africa/Tripoli
SHS,Asia/Shanghai
PDP,America/Montevideo
LDB,America/Sao_Paulo
WTP,Pacific/Port_Moresby
AYG,America/Bogota
BNA,America/Chicago
DTM,Europe/Berlin
DTZ,Europe/Berlin
NIC,Europe/Vilnius
HUN,Asia/Taipei
GSA,Asia/Kuching
ORB,Europe/Stockholm
SBB,America/Caracas
ABK,Africa/Addis_Ababa
SBM,America/Merida
BCK,Australia/Hobart
YSC,America/Montreal
XNN,Asia/Chongqing
ISA,Australia/Brisbane
ART,America/New_York
AKT,Asia/Nicosia
KKW,Africa/Kinshasa
IHU,Asia/Vladivostok
UAH,Pacific/Marquesas
BJZ,Europe/Madrid
ISN,America/Chicago
XWA,America/Chicago
PCL,America/Lima
JAL,America/Mexico_City
ASW,Africa/Cairo
GIF,America/New_York
BQU,America/St_Vincent
IVL,Europe/Helsinki
KSU,Europe/Oslo
QGV,Europe/Berlin
FRF,Europe/Berlin
ZRB,Europe/Berlin
FRA,Europe/Berlin
HHN,Europe/Berlin
AHS,America/Tegucigalpa
SPP,Africa/Luanda
JMK,Europe/Athens
CEU,America/New_York
BCW,Asia/Amman
OUE,Africa/Brazzaville
ATQ,Asia/Kolkata
HYG,America/Sitka
WEW,Australia/Sydney
PEX,Europe/Moscow
TJS,Asia/Makassar
APG,America/New_York
CDL,America/Anchorage
RCS,Europe/London
YPL,America/Toronto
ULV,Europe/Samara
ULY,Europe/Samara
AJY,Africa/Niamey
BMM,Africa/Libreville
XQL,Europe/London
BHE,Pacific/Auckland
MBP,America/Lima
LBE,America/New_York
GAH,Australia/Brisbane
MMY,Asia/Tokyo
KEX,Asia/Vladivostok
JUB,Africa/Juba
SIO,Australia/Hobart
YFA,America/Toronto
CAJ,America/Caracas
TQL,Asia/Yekaterinburg
SHG,America/Anchorage
MZT,America/Mazatlan
UIP,Europe/Paris
CWC,Europe/Kiev
RJB,Asia/Kathmandu
XGZ,Europe/Vienna
ZYL,Asia/Dhaka
CYC,America/Costa_Rica
EHL,America/Argentina/Salta
BTK,Asia/Irkutsk
GEB,Asia/Jayapura
BBS,Europe/London
TNR,Indian/Antananarivo
BRD,America/Chicago
MSU,Africa/Maseru
VRK,Europe/Helsinki
SYZ,Asia/Tehran
EHM,America/Nome
SVJ,Europe/Oslo
TGP,Asia/Krasnoyarsk
ABM,Australia/Brisbane
MOZ,Pacific/Tahiti
CZX,Asia/Shanghai
CZV,Asia/Shanghai
ANB,America/Chicago
KUD,Asia/Kuching
RBR,America/Rio_Branco
NCY,Europe/Paris
VLL,Europe/Madrid
XIV,Europe/Madrid
STW,Europe/Moscow
MEY,Asia/Kathmandu
CTC,America/Argentina/Catamarca
BYT,Europe/Dublin
SJP,America/Sao_Paulo
WIU,Asia/Vladivostok
ILO,Asia/Manila
LVS,America/Denver
KAA,Africa/Lusaka
SDN,Europe/Oslo
CBX,Australia/Sydney
UCK,Europe/Kiev
SUE,America/Merida
BZE,America/Belize
TZA,America/Belize
YSY,America/Yellowknife
TWB,Australia/Brisbane
MWM,America/Merida
AJR,Europe/Stockholm
OKQ,Asia/Jayapura
AAH,Europe/Berlin
XHJ,Europe/Berlin
XJV,Europe/Prague
OSR,Europe/Prague
PAZ,America/Mexico_City
YXP,America/Pangnirtung
LUR,America/Nome
BJU,Asia/Kathmandu
PUB,America/Denver
WTZ,Pacific/Auckland
CDU,Australia/Sydney
ILA,Asia/Jayapura
HIB,America/Chicago
GCN,America/Phoenix
FLG,America/Phoenix
JGC,America/Phoenix
SSC,America/New_York
IKK,America/Chicago
TNI,Asia/Kolkata
DET,America/Detroit
DTW,America/Detroit
YIP,America/Detroit
TME,America/Bogota
YGM,America/Winnipeg
VIF,Europe/Monaco
UUS,Asia/Sakhalin
BDR,America/New_York
BGO,Europe/Oslo
NOZ,Asia/Novokuznetsk
YPR,America/Vancouver
ZSW,America/Vancouver
GLT,Australia/Brisbane
MVX,Africa/Libreville
LHG,Australia/Sydney
FLL,America/New_York
FXE,America/New_York
FBT,America/New_York
PET,America/Sao_Paulo
VNE,Europe/Paris
NYU,Asia/Rangoon
MEZ,Africa/Johannesburg
MNY,Pacific/Guadalcanal
FUT,Pacific/Wallis
UND,Asia/Kabul
TAB,America/Port_of_Spain
SSY,Africa/Luanda
CND,Europe/Bucharest
GIZ,Asia/Riyadh
LRU,America/Denver
TEH,America/Anchorage
YFC,America/Moncton
FLR,Europe/Rome
ZMS,Europe/Rome
FIR,Europe/Rome
RGK,Asia/Omsk
PBH,Asia/Thimphu
SXP,America/Anchorage
MCY,Australia/Brisbane
DOF,America/Anchorage
CNQ,America/Argentina/Cordoba
ROS,America/Argentina/Cordoba
VAL,America/Bahia
BWE,Europe/Berlin
FST,America/Chicago
HLF,Europe/Stockholm
MZK,Pacific/Tarawa
YCT,America/Edmonton
FNI,Europe/Paris
ZYN,Europe/Paris
LDJ,America/Lima
GRO,Europe/Madrid
GIA,Europe/Madrid
NIB,America/Anchorage
LCG,Europe/Madrid
HME,Africa/Algiers
XVC,Europe/London
LAN,America/Detroit
TID,Africa/Algiers
EEK,America/Nome
SHL,Asia/Kolkata
HBA,Australia/Hobart
CAU,America/Recife
HUS,America/Anchorage
LTO,America/Mazatlan
KSF,Europe/Berlin
KWQ,Europe/Berlin
FAA,Africa/Conakry
KEI,Asia/Jayapura
GCC,America/Denver
BPF,Pacific/Pohnpei
FSM,America/Chicago
BXE,Africa/Dakar
WLK,America/Anchorage
ZFM,America/Yellowknife
MTT,America/Mexico_City
SPM,Europe/Berlin
GBK,Africa/Freetown
SJK,America/Sao_Paulo
MDG,Asia/Harbin
DEB,Europe/Budapest
IGA,America/Nassau
KRB,Australia/Brisbane
NPL,Pacific/Auckland
YXL,America/Winnipeg
CCH,America/Santiago
FDU,Africa/Kinshasa
PTJ,Australia/Melbourne
BOA,Africa/Kinshasa
MYP,Asia/Ashgabat
JSM,America/Argentina/Catamarca
TZX,Europe/Istanbul
RDE,Asia/Jayapura
TNP,America/Los_Angeles
ADZ,America/Bogota
CRQ,America/Bahia
LEV,Pacific/Fiji
